x,y,depth
340,29,0.1074
344,29,0.1067
348,29,0.1094
352,29,0.1169
356,29,0.1283
360,29,0.1400
364,29,0.1478
368,29,0.1509
372,29,0.1527
376,29,0.1559
380,29,0.1602
384,29,0.1630
388,29,0.1653
392,29,0.1703
396,29,0.1855
400,29,0.2172
404,29,0.2639
408,29,0.3162
412,29,0.3589
416,29,0.3776
420,29,0.3649
424,29,0.3237
428,29,0.2675
432,29,0.2175
436,29,0.1866
440,29,0.1885
444,29,0.2343
448,29,0.3216
452,29,0.4183
456,29,0.4701
460,29,0.4468
464,29,0.3684
468,29,0.2822
472,29,0.2210
476,29,0.1880
480,29,0.1709
484,29,0.1587
488,29,0.1497
492,29,0.1425
496,29,0.1384
500,29,0.1371
504,29,0.1377
508,29,0.1377
512,29,0.1357
516,29,0.1315
520,29,0.1261
524,29,0.1200
528,29,0.1131
532,29,0.1056
536,29,0.0984
540,29,0.0921
544,29,0.0869
548,29,0.0830
552,29,0.0804
556,29,0.0788
560,29,0.0777
564,29,0.0763
568,29,0.0746
572,29,0.0725
576,29,0.0705
580,29,0.0687
584,29,0.0674
588,29,0.0663
592,29,0.0651
596,29,0.0636
600,29,0.0616
604,29,0.0591
608,29,0.0566
612,29,0.0542
616,29,0.0520
620,29,0.0501
624,29,0.0486
628,29,0.0480
632,29,0.0483
636,29,0.0488
0,30,0.1605
4,30,0.1588
8,30,0.1545
12,30,0.1484
16,30,0.1406
20,30,0.1308
24,30,0.1201
28,30,0.1113
32,30,0.1069
36,30,0.1071
40,30,0.1102
44,30,0.1141
48,30,0.1185
52,30,0.1245
56,30,0.1326
60,30,0.1416
64,30,0.1493
68,30,0.1535
72,30,0.1536
76,30,0.1500
80,30,0.1438
84,30,0.1367
88,30,0.1319
92,30,0.1313
96,30,0.1356
100,30,0.1436
104,30,0.1548
108,30,0.1698
112,30,0.1892
116,30,0.2116
120,30,0.2335
124,30,0.2495
128,30,0.2555
132,30,0.2503
136,30,0.2382
140,30,0.2256
144,30,0.2183
148,30,0.2171
152,30,0.2189
156,30,0.2182
160,30,0.2096
164,30,0.1914
168,30,0.1671
172,30,0.1434
176,30,0.1252
180,30,0.1128
184,30,0.1043
188,30,0.0988
192,30,0.0968
196,30,0.0978
200,30,0.1001
204,30,0.1024
208,30,0.1044
212,30,0.1057
216,30,0.1058
220,30,0.1057
224,30,0.1078
228,30,0.1141
232,30,0.1235
236,30,0.1321
240,30,0.1370
244,30,0.1382
248,30,0.1383
252,30,0.1391
256,30,0.1403
260,30,0.1395
264,30,0.1359
268,30,0.1303
272,30,0.1245
276,30,0.1201
280,30,0.1186
284,30,0.1210
288,30,0.1278
292,30,0.1373
296,30,0.1466
300,30,0.1528
304,30,0.1540
308,30,0.1500
312,30,0.1431
316,30,0.1364
320,30,0.1312
324,30,0.1265
328,30,0.1210
332,30,0.1151
336,30,0.1101
340,30,0.1072
344,30,0.1070
348,30,0.1103
352,30,0.1185
356,30,0.1303
360,30,0.1421
364,30,0.1494
368,30,0.1519
372,30,0.1528
376,30,0.1553
380,30,0.1593
384,30,0.1622
388,30,0.1651
392,30,0.1712
396,30,0.1876
400,30,0.2204
404,30,0.2679
408,30,0.3207
412,30,0.3633
416,30,0.3815
420,30,0.3677
424,30,0.3249
428,30,0.2675
432,30,0.2166
436,30,0.1854
440,30,0.1870
444,30,0.2321
448,30,0.3182
452,30,0.4133
456,30,0.4626
460,30,0.4360
464,30,0.3536
468,30,0.2636
472,30,0.1996
476,30,0.1652
480,30,0.1482
484,30,0.1368
488,30,0.1290
492,30,0.1231
496,30,0.1197
500,30,0.1188
504,30,0.1193
508,30,0.1191
512,30,0.1168
516,30,0.1127
520,30,0.1077
524,30,0.1023
528,30,0.0966
532,30,0.0906
536,30,0.0849
540,30,0.0801
544,30,0.0761
548,30,0.0731
552,30,0.0711
556,30,0.0697
560,30,0.0684
564,30,0.0668
568,30,0.0647
572,30,0.0625
576,30,0.0605
580,30,0.0591
584,30,0.0580
588,30,0.0571
592,30,0.0562
596,30,0.0550
600,30,0.0534
604,30,0.0514
608,30,0.0492
612,30,0.0472
616,30,0.0457
620,30,0.0444
624,30,0.0435
628,30,0.0431
632,30,0.0435
636,30,0.0440
0,31,0.1588
4,31,0.1573
8,31,0.1532
12,31,0.1472
16,31,0.1391
20,31,0.1288
24,31,0.1180
28,31,0.1097
32,31,0.1062
36,31,0.1074
40,31,0.1113
44,31,0.1157
48,31,0.1203
52,31,0.1264
56,31,0.1346
60,31,0.1436
64,31,0.1509
68,31,0.1544
72,31,0.1539
76,31,0.1498
80,31,0.1435
84,31,0.1367
88,31,0.1323
92,31,0.1322
96,31,0.1367
100,31,0.1448
104,31,0.1558
108,31,0.1703
112,31,0.1893
116,31,0.2116
120,31,0.2339
124,31,0.2507
128,31,0.2572
132,31,0.2519
136,31,0.2391
140,31,0.2257
144,31,0.2183
148,31,0.2178
152,31,0.2206
156,31,0.2203
160,31,0.2115
164,31,0.1925
168,31,0.1676
172,31,0.1437
176,31,0.1257
180,31,0.1138
184,31,0.1059
188,31,0.1009
192,31,0.0993
196,31,0.1003
200,31,0.1022
204,31,0.1039
208,31,0.1050
212,31,0.1054
216,31,0.1049
220,31,0.1045
224,31,0.1069
228,31,0.1136
232,31,0.1235
236,31,0.1325
240,31,0.1375
244,31,0.1384
248,31,0.1379
252,31,0.1381
256,31,0.1390
260,31,0.1384
264,31,0.1352
268,31,0.1300
272,31,0.1246
276,31,0.1204
280,31,0.1188
284,31,0.1209
288,31,0.1270
292,31,0.1356
296,31,0.1441
300,31,0.1498
304,31,0.1512
308,31,0.1481
312,31,0.1424
316,31,0.1366
320,31,0.1318
324,31,0.1270
328,31,0.1212
332,31,0.1149
336,31,0.1098
340,31,0.1071
344,31,0.1073
348,31,0.1112
352,31,0.1199
356,31,0.1321
360,31,0.1439
364,31,0.1509
368,31,0.1526
372,31,0.1527
376,31,0.1546
380,31,0.1582
384,31,0.1612
388,31,0.1648
392,31,0.1719
396,31,0.1897
400,31,0.2237
404,31,0.2721
408,31,0.3253
412,31,0.3679
416,31,0.3856
420,31,0.3706
424,31,0.3264
428,31,0.2676
432,31,0.2160
436,31,0.1843
440,31,0.1855
444,31,0.2297
448,31,0.3144
452,31,0.4076
456,31,0.4547
460,31,0.4253
464,31,0.3396
468,31,0.2465
472,31,0.1801
476,31,0.1445
480,31,0.1274
484,31,0.1169
488,31,0.1102
492,31,0.1054
496,31,0.1028
500,31,0.1023
504,31,0.1027
508,31,0.1023
512,31,0.1000
516,31,0.0960
520,31,0.0914
524,31,0.0868
528,31,0.0821
532,31,0.0775
536,31,0.0732
540,31,0.0697
544,31,0.0669
548,31,0.0647
552,31,0.0632
556,31,0.0620
560,31,0.0606
564,31,0.0587
568,31,0.0563
572,31,0.0540
576,31,0.0522
580,31,0.0509
584,31,0.0500
588,31,0.0493
592,31,0.0485
596,31,0.0477
600,31,0.0465
604,31,0.0447
608,31,0.0429
612,31,0.0413
616,31,0.0404
620,31,0.0397
624,31,0.0393
628,31,0.0392
632,31,0.0396
636,31,0.0402
0,32,0.1567
4,32,0.1554
8,32,0.1517
12,32,0.1457
16,32,0.1374
20,32,0.1268
24,32,0.1160
28,32,0.1081
32,32,0.1056
36,32,0.1079
40,32,0.1126
44,32,0.1175
48,32,0.1223
52,32,0.1283
56,32,0.1366
60,32,0.1455
64,32,0.1524
68,32,0.1553
72,32,0.1540
76,32,0.1495
80,32,0.1432
84,32,0.1368
88,32,0.1329
92,32,0.1333
96,32,0.1382
100,32,0.1464
104,32,0.1571
108,32,0.1711
112,32,0.1894
116,32,0.2114
120,32,0.2339
124,32,0.2513
128,32,0.2584
132,32,0.2533
136,32,0.2399
140,32,0.2259
144,32,0.2184
148,32,0.2184
152,32,0.2219
156,32,0.2220
160,32,0.2128
164,32,0.1933
168,32,0.1679
172,32,0.1438
176,32,0.1262
180,32,0.1149
184,32,0.1077
188,32,0.1033
192,32,0.1020
196,32,0.1030
200,32,0.1046
204,32,0.1055
208,32,0.1057
212,32,0.1051
216,32,0.1040
220,32,0.1033
224,32,0.1058
228,32,0.1130
232,32,0.1234
236,32,0.1329
240,32,0.1380
244,32,0.1385
248,32,0.1375
252,32,0.1372
256,32,0.1378
260,32,0.1374
264,32,0.1347
268,32,0.1301
272,32,0.1251
276,32,0.1211
280,32,0.1195
284,32,0.1211
288,32,0.1265
292,32,0.1341
296,32,0.1417
300,32,0.1470
304,32,0.1485
308,32,0.1461
312,32,0.1415
316,32,0.1367
320,32,0.1323
324,32,0.1275
328,32,0.1214
332,32,0.1147
336,32,0.1095
340,32,0.1069
344,32,0.1075
348,32,0.1120
352,32,0.1211
356,32,0.1336
360,32,0.1454
364,32,0.1521
368,32,0.1532
372,32,0.1524
376,32,0.1536
380,32,0.1568
384,32,0.1600
388,32,0.1643
392,32,0.1726
396,32,0.1917
400,32,0.2269
404,32,0.2762
408,32,0.3300
412,32,0.3727
416,32,0.3898
420,32,0.3737
424,32,0.3281
428,32,0.2680
432,32,0.2155
436,32,0.1834
440,32,0.1840
444,32,0.2272
448,32,0.3103
452,32,0.4016
456,32,0.4467
460,32,0.4150
464,32,0.3267
468,32,0.2309
472,32,0.1624
476,32,0.1258
480,32,0.1087
484,32,0.0989
488,32,0.0934
492,32,0.0895
496,32,0.0878
500,32,0.0877
504,32,0.0881
508,32,0.0875
512,32,0.0851
516,32,0.0813
520,32,0.0772
524,32,0.0733
528,32,0.0696
532,32,0.0662
536,32,0.0633
540,32,0.0609
544,32,0.0591
548,32,0.0576
552,32,0.0566
556,32,0.0555
560,32,0.0541
564,32,0.0519
568,32,0.0493
572,32,0.0469
576,32,0.0452
580,32,0.0441
584,32,0.0433
588,32,0.0427
592,32,0.0421
596,32,0.0415
600,32,0.0406
604,32,0.0391
608,32,0.0376
612,32,0.0364
616,32,0.0360
620,32,0.0359
624,32,0.0359
628,32,0.0361
632,32,0.0366
636,32,0.0371
0,33,0.1544
4,33,0.1532
8,33,0.1499
12,33,0.1442
16,33,0.1357
20,33,0.1248
24,33,0.1140
28,33,0.1067
32,33,0.1051
36,33,0.1084
40,33,0.1140
44,33,0.1193
48,33,0.1242
52,33,0.1302
56,33,0.1384
60,33,0.1472
64,33,0.1538
68,33,0.1561
72,33,0.1541
76,33,0.1491
80,33,0.1429
84,33,0.1369
88,33,0.1337
92,33,0.1347
96,33,0.1401
100,33,0.1484
104,33,0.1589
108,33,0.1721
112,33,0.1896
116,33,0.2110
120,33,0.2334
124,33,0.2514
128,33,0.2592
132,33,0.2544
136,33,0.2408
140,33,0.2264
144,33,0.2187
148,33,0.2191
152,33,0.2230
156,33,0.2232
160,33,0.2138
164,33,0.1937
168,33,0.1679
172,33,0.1438
176,33,0.1266
180,33,0.1160
184,33,0.1096
188,33,0.1059
192,33,0.1050
196,33,0.1061
200,33,0.1073
204,33,0.1074
208,33,0.1065
212,33,0.1049
216,33,0.1030
220,33,0.1021
224,33,0.1047
228,33,0.1123
232,33,0.1233
236,33,0.1331
240,33,0.1383
244,33,0.1387
248,33,0.1371
252,33,0.1363
256,33,0.1368
260,33,0.1365
264,33,0.1344
268,33,0.1305
272,33,0.1260
276,33,0.1222
280,33,0.1204
284,33,0.1217
288,33,0.1263
292,33,0.1329
296,33,0.1396
300,33,0.1443
304,33,0.1459
308,33,0.1442
312,33,0.1407
316,33,0.1367
320,33,0.1328
324,33,0.1279
328,33,0.1215
332,33,0.1145
336,33,0.1092
340,33,0.1068
344,33,0.1078
348,33,0.1127
352,33,0.1222
356,33,0.1349
360,33,0.1466
364,33,0.1529
368,33,0.1534
372,33,0.1519
376,33,0.1524
380,33,0.1552
384,33,0.1585
388,33,0.1636
392,33,0.1731
396,33,0.1935
400,33,0.2300
404,33,0.2802
408,33,0.3347
412,33,0.3776
416,33,0.3943
420,33,0.3771
424,33,0.3300
428,33,0.2686
432,33,0.2152
436,33,0.1826
440,33,0.1825
444,33,0.2246
448,33,0.3060
452,33,0.3956
456,33,0.4389
460,33,0.4053
464,33,0.3150
468,33,0.2171
472,33,0.1469
476,33,0.1094
480,33,0.0923
484,33,0.0831
488,33,0.0785
492,33,0.0756
496,33,0.0746
500,33,0.0749
504,33,0.0753
508,33,0.0747
512,33,0.0723
516,33,0.0687
520,33,0.0650
524,33,0.0617
528,33,0.0590
532,33,0.0566
536,33,0.0548
540,33,0.0534
544,33,0.0525
548,33,0.0517
552,33,0.0511
556,33,0.0502
560,33,0.0487
564,33,0.0463
568,33,0.0435
572,33,0.0410
576,33,0.0394
580,33,0.0385
584,33,0.0378
588,33,0.0372
592,33,0.0367
596,33,0.0363
600,33,0.0356
604,33,0.0344
608,33,0.0331
612,33,0.0324
616,33,0.0324
620,33,0.0329
624,33,0.0333
628,33,0.0337
632,33,0.0343
636,33,0.0348
0,34,0.1517
4,34,0.1508
8,34,0.1479
12,34,0.1425
16,34,0.1340
20,34,0.1230
24,34,0.1123
28,34,0.1055
32,34,0.1047
36,34,0.1091
40,34,0.1156
44,34,0.1213
48,34,0.1262
52,34,0.1321
56,34,0.1401
60,34,0.1487
64,34,0.1550
68,34,0.1567
72,34,0.1542
76,34,0.1488
80,34,0.1426
84,34,0.1371
88,34,0.1347
92,34,0.1365
96,34,0.1425
100,34,0.1510
104,34,0.1612
108,34,0.1736
112,34,0.1900
116,34,0.2106
120,34,0.2327
124,34,0.2510
128,34,0.2595
132,34,0.2552
136,34,0.2418
140,34,0.2272
144,34,0.2193
148,34,0.2198
152,34,0.2240
156,34,0.2241
160,34,0.2143
164,34,0.1937
168,34,0.1677
172,34,0.1438
176,34,0.1270
180,34,0.1171
184,34,0.1116
188,34,0.1086
192,34,0.1082
196,34,0.1093
200,34,0.1102
204,34,0.1095
208,34,0.1075
212,34,0.1048
216,34,0.1021
220,34,0.1009
224,34,0.1036
228,34,0.1116
232,34,0.1230
236,34,0.1333
240,34,0.1386
244,34,0.1389
248,34,0.1369
252,34,0.1357
256,34,0.1359
260,34,0.1359
264,34,0.1344
268,34,0.1312
272,34,0.1273
276,34,0.1237
280,34,0.1218
284,34,0.1226
288,34,0.1265
292,34,0.1321
296,34,0.1378
300,34,0.1418
304,34,0.1434
308,34,0.1424
312,34,0.1398
316,34,0.1368
320,34,0.1332
324,34,0.1282
328,34,0.1215
332,34,0.1143
336,34,0.1089
340,34,0.1066
344,34,0.1079
348,34,0.1133
352,34,0.1230
356,34,0.1357
360,34,0.1474
364,34,0.1534
368,34,0.1533
372,34,0.1511
376,34,0.1509
380,34,0.1534
384,34,0.1569
388,34,0.1627
392,34,0.1734
396,34,0.1952
400,34,0.2329
404,34,0.2841
408,34,0.3393
412,34,0.3825
416,34,0.3989
420,34,0.3807
424,34,0.3322
428,34,0.2695
432,34,0.2152
436,34,0.1821
440,34,0.1814
444,34,0.2222
448,34,0.3020
452,34,0.3898
456,34,0.4315
460,34,0.3965
464,34,0.3046
468,34,0.2050
472,34,0.1335
476,34,0.0952
480,34,0.0780
484,34,0.0693
488,34,0.0656
492,34,0.0636
496,34,0.0632
500,34,0.0639
504,34,0.0644
508,34,0.0637
512,34,0.0614
516,34,0.0580
520,34,0.0547
524,34,0.0521
528,34,0.0501
532,34,0.0486
536,34,0.0477
540,34,0.0472
544,34,0.0470
548,34,0.0468
552,34,0.0465
556,34,0.0458
560,34,0.0442
564,34,0.0417
568,34,0.0388
572,34,0.0363
576,34,0.0348
580,34,0.0339
584,34,0.0333
588,34,0.0327
592,34,0.0322
596,34,0.0319
600,34,0.0314
604,34,0.0305
608,34,0.0294
612,34,0.0290
616,34,0.0295
620,34,0.0304
624,34,0.0313
628,34,0.0319
632,34,0.0325
636,34,0.0331
0,35,0.1488
4,35,0.1481
8,35,0.1457
12,35,0.1407
16,35,0.1323
20,35,0.1212
24,35,0.1106
28,35,0.1044
32,35,0.1045
36,35,0.1100
40,35,0.1173
44,35,0.1234
48,35,0.1284
52,35,0.1340
56,35,0.1417
60,35,0.1501
64,35,0.1560
68,35,0.1573
72,35,0.1543
76,35,0.1486
80,35,0.1425
84,35,0.1375
88,35,0.1359
92,35,0.1387
96,35,0.1454
100,35,0.1541
104,35,0.1639
108,35,0.1754
112,35,0.1907
116,35,0.2102
120,35,0.2318
124,35,0.2503
128,35,0.2595
132,35,0.2559
136,35,0.2429
140,35,0.2282
144,35,0.2202
148,35,0.2207
152,35,0.2248
156,35,0.2248
160,35,0.2146
164,35,0.1936
168,35,0.1674
172,35,0.1436
176,35,0.1274
180,35,0.1184
184,35,0.1137
188,35,0.1116
192,35,0.1117
196,35,0.1130
200,35,0.1134
204,35,0.1118
208,35,0.1087
212,35,0.1049
216,35,0.1014
220,35,0.0998
224,35,0.1026
228,35,0.1109
232,35,0.1227
236,35,0.1333
240,35,0.1389
244,35,0.1390
248,35,0.1368
252,35,0.1352
256,35,0.1353
260,35,0.1355
264,35,0.1347
268,35,0.1323
272,35,0.1290
276,35,0.1256
280,35,0.1236
284,35,0.1239
288,35,0.1270
292,35,0.1316
296,35,0.1363
300,35,0.1396
304,35,0.1411
308,35,0.1407
312,35,0.1391
316,35,0.1368
320,35,0.1337
324,35,0.1286
328,35,0.1215
332,35,0.1141
336,35,0.1086
340,35,0.1065
344,35,0.1081
348,35,0.1137
352,35,0.1236
356,35,0.1362
360,35,0.1477
364,35,0.1534
368,35,0.1529
372,35,0.1502
376,35,0.1493
380,35,0.1514
384,35,0.1550
388,35,0.1617
392,35,0.1736
396,35,0.1967
400,35,0.2355
404,35,0.2877
408,35,0.3437
412,35,0.3875
416,35,0.4037
420,35,0.3845
424,35,0.3346
428,35,0.2706
432,35,0.2155
436,35,0.1818
440,35,0.1804
444,35,0.2200
448,35,0.2981
452,35,0.3843
456,35,0.4248
460,35,0.3887
464,35,0.2957
468,35,0.1948
472,35,0.1221
476,35,0.0831
480,35,0.0658
484,35,0.0576
488,35,0.0545
492,35,0.0533
496,35,0.0536
500,35,0.0546
504,35,0.0553
508,35,0.0545
512,35,0.0523
516,35,0.0492
520,35,0.0463
524,35,0.0441
528,35,0.0428
532,35,0.0420
536,35,0.0418
540,35,0.0420
544,35,0.0424
548,35,0.0428
552,35,0.0428
556,35,0.0422
560,35,0.0406
564,35,0.0379
568,35,0.0350
572,35,0.0325
576,35,0.0311
580,35,0.0303
584,35,0.0297
588,35,0.0290
592,35,0.0285
596,35,0.0283
600,35,0.0280
604,35,0.0272
608,35,0.0264
612,35,0.0263
616,35,0.0272
620,35,0.0286
624,35,0.0298
628,35,0.0306
632,35,0.0313
636,35,0.0319
0,36,0.1456
4,36,0.1451
8,36,0.1432
12,36,0.1386
16,36,0.1304
20,36,0.1194
24,36,0.1091
28,36,0.1033
32,36,0.1044
36,36,0.1108
40,36,0.1190
44,36,0.1256
48,36,0.1305
52,36,0.1357
56,36,0.1431
60,36,0.1512
64,36,0.1569
68,36,0.1579
72,36,0.1545
76,36,0.1485
80,36,0.1425
84,36,0.1382
88,36,0.1375
92,36,0.1413
96,36,0.1487
100,36,0.1577
104,36,0.1671
108,36,0.1777
112,36,0.1917
116,36,0.2100
120,36,0.2308
124,36,0.2493
128,36,0.2591
132,36,0.2565
136,36,0.2441
140,36,0.2297
144,36,0.2216
148,36,0.2217
152,36,0.2256
156,36,0.2252
160,36,0.2145
164,36,0.1932
168,36,0.1669
172,36,0.1434
176,36,0.1279
180,36,0.1197
184,36,0.1160
188,36,0.1149
192,36,0.1156
196,36,0.1170
200,36,0.1170
204,36,0.1145
208,36,0.1102
212,36,0.1052
216,36,0.1008
220,36,0.0989
224,36,0.1017
228,36,0.1102
232,36,0.1224
236,36,0.1333
240,36,0.1390
244,36,0.1392
248,36,0.1368
252,36,0.1349
256,36,0.1348
260,36,0.1354
264,36,0.1353
268,36,0.1338
272,36,0.1311
276,36,0.1279
280,36,0.1256
284,36,0.1254
288,36,0.1278
292,36,0.1315
296,36,0.1352
300,36,0.1378
304,36,0.1391
308,36,0.1392
312,36,0.1384
316,36,0.1369
320,36,0.1341
324,36,0.1288
328,36,0.1215
332,36,0.1138
336,36,0.1083
340,36,0.1063
344,36,0.1081
348,36,0.1139
352,36,0.1239
356,36,0.1364
360,36,0.1476
364,36,0.1530
368,36,0.1523
372,36,0.1490
376,36,0.1476
380,36,0.1493
384,36,0.1530
388,36,0.1604
392,36,0.1735
396,36,0.1978
400,36,0.2377
404,36,0.2909
408,36,0.3479
412,36,0.3923
416,36,0.4085
420,36,0.3886
424,36,0.3373
428,36,0.2720
432,36,0.2160
436,36,0.1818
440,36,0.1796
444,36,0.2181
448,36,0.2946
452,36,0.3793
456,36,0.4188
460,36,0.3820
464,36,0.2881
468,36,0.1862
472,36,0.1125
476,36,0.0729
480,36,0.0555
484,36,0.0476
488,36,0.0452
492,36,0.0447
496,36,0.0456
500,36,0.0469
504,36,0.0477
508,36,0.0470
512,36,0.0448
516,36,0.0420
520,36,0.0394
524,36,0.0377
528,36,0.0368
532,36,0.0366
536,36,0.0370
540,36,0.0377
544,36,0.0386
548,36,0.0394
552,36,0.0397
556,36,0.0392
560,36,0.0375
564,36,0.0348
568,36,0.0318
572,36,0.0295
576,36,0.0282
580,36,0.0275
584,36,0.0268
588,36,0.0260
592,36,0.0255
596,36,0.0253
600,36,0.0252
604,36,0.0246
608,36,0.0240
612,36,0.0241
616,36,0.0254
620,36,0.0272
624,36,0.0287
628,36,0.0298
632,36,0.0306
636,36,0.0312
0,37,0.1421
4,37,0.1419
8,37,0.1405
12,37,0.1364
16,37,0.1285
20,37,0.1177
24,37,0.1076
28,37,0.1024
32,37,0.1043
36,37,0.1118
40,37,0.1208
44,37,0.1278
48,37,0.1326
52,37,0.1374
56,37,0.1444
60,37,0.1522
64,37,0.1577
68,37,0.1584
72,37,0.1547
76,37,0.1486
80,37,0.1427
84,37,0.1390
88,37,0.1394
92,37,0.1442
96,37,0.1524
100,37,0.1617
104,37,0.1708
108,37,0.1804
112,37,0.1931
116,37,0.2100
120,37,0.2299
124,37,0.2482
128,37,0.2586
132,37,0.2569
136,37,0.2454
140,37,0.2315
144,37,0.2233
148,37,0.2231
152,37,0.2263
156,37,0.2253
160,37,0.2142
164,37,0.1926
168,37,0.1663
172,37,0.1432
176,37,0.1282
180,37,0.1210
184,37,0.1185
188,37,0.1183
192,37,0.1198
196,37,0.1213
200,37,0.1210
204,37,0.1176
208,37,0.1121
212,37,0.1058
216,37,0.1006
220,37,0.0981
224,37,0.1009
228,37,0.1096
232,37,0.1220
236,37,0.1330
240,37,0.1390
244,37,0.1392
248,37,0.1367
252,37,0.1347
256,37,0.1346
260,37,0.1355
264,37,0.1362
268,37,0.1356
272,37,0.1335
276,37,0.1305
280,37,0.1280
284,37,0.1272
288,37,0.1289
292,37,0.1317
296,37,0.1344
300,37,0.1363
304,37,0.1374
308,37,0.1378
312,37,0.1378
316,37,0.1370
320,37,0.1344
324,37,0.1290
328,37,0.1214
332,37,0.1135
336,37,0.1080
340,37,0.1061
344,37,0.1081
348,37,0.1140
352,37,0.1239
356,37,0.1361
360,37,0.1470
364,37,0.1523
368,37,0.1513
372,37,0.1478
376,37,0.1458
380,37,0.1470
384,37,0.1508
388,37,0.1590
392,37,0.1731
396,37,0.1985
400,37,0.2395
404,37,0.2937
408,37,0.3518
412,37,0.3970
416,37,0.4134
420,37,0.3927
424,37,0.3402
428,37,0.2736
432,37,0.2167
436,37,0.1819
440,37,0.1790
444,37,0.2164
448,37,0.2915
452,37,0.3749
456,37,0.4136
460,37,0.3763
464,37,0.2818
468,37,0.1792
472,37,0.1046
476,37,0.0645
480,37,0.0470
484,37,0.0393
488,37,0.0374
492,37,0.0375
496,37,0.0389
500,37,0.0406
504,37,0.0415
508,37,0.0408
512,37,0.0388
516,37,0.0362
520,37,0.0339
524,37,0.0325
528,37,0.0320
532,37,0.0322
536,37,0.0330
540,37,0.0341
544,37,0.0355
548,37,0.0366
552,37,0.0371
556,37,0.0367
560,37,0.0350
564,37,0.0323
568,37,0.0294
572,37,0.0271
576,37,0.0259
580,37,0.0253
584,37,0.0246
588,37,0.0237
592,37,0.0231
596,37,0.0229
600,37,0.0229
604,37,0.0225
608,37,0.0220
612,37,0.0224
616,37,0.0239
620,37,0.0261
624,37,0.0280
628,37,0.0292
632,37,0.0302
636,37,0.0308
0,38,0.1385
4,38,0.1385
8,38,0.1377
12,38,0.1341
16,38,0.1265
20,38,0.1159
24,38,0.1062
28,38,0.1016
32,38,0.1044
36,38,0.1128
40,38,0.1227
44,38,0.1301
48,38,0.1347
52,38,0.1391
56,38,0.1456
60,38,0.1532
64,38,0.1585
68,38,0.1591
72,38,0.1552
76,38,0.1489
80,38,0.1433
84,38,0.1403
88,38,0.1417
92,38,0.1477
96,38,0.1567
100,38,0.1663
104,38,0.1750
108,38,0.1837
112,38,0.1950
116,38,0.2104
120,38,0.2292
124,38,0.2471
128,38,0.2580
132,38,0.2574
136,38,0.2470
140,38,0.2338
144,38,0.2255
148,38,0.2247
152,38,0.2271
156,38,0.2254
160,38,0.2137
164,38,0.1918
168,38,0.1656
172,38,0.1429
176,38,0.1287
180,38,0.1224
184,38,0.1211
188,38,0.1221
192,38,0.1243
196,38,0.1261
200,38,0.1255
204,38,0.1212
208,38,0.1145
212,38,0.1069
216,38,0.1007
220,38,0.0977
224,38,0.1003
228,38,0.1091
232,38,0.1215
236,38,0.1327
240,38,0.1388
244,38,0.1392
248,38,0.1367
252,38,0.1346
256,38,0.1345
260,38,0.1359
264,38,0.1375
268,38,0.1378
272,38,0.1363
276,38,0.1334
280,38,0.1305
284,38,0.1293
288,38,0.1302
292,38,0.1322
296,38,0.1340
300,38,0.1352
304,38,0.1360
308,38,0.1367
312,38,0.1374
316,38,0.1372
320,38,0.1348
324,38,0.1292
328,38,0.1213
332,38,0.1133
336,38,0.1077
340,38,0.1059
344,38,0.1080
348,38,0.1139
352,38,0.1236
356,38,0.1355
360,38,0.1461
364,38,0.1512
368,38,0.1502
372,38,0.1464
376,38,0.1439
380,38,0.1447
384,38,0.1485
388,38,0.1573
392,38,0.1725
396,38,0.1989
400,38,0.2408
404,38,0.2961
408,38,0.3553
412,38,0.4016
416,38,0.4182
420,38,0.3969
424,38,0.3431
428,38,0.2754
432,38,0.2175
436,38,0.1822
440,38,0.1786
444,38,0.2150
448,38,0.2889
452,38,0.3713
456,38,0.4093
460,38,0.3717
464,38,0.2769
468,38,0.1736
472,38,0.0983
476,38,0.0576
480,38,0.0400
484,38,0.0325
488,38,0.0310
492,38,0.0316
496,38,0.0335
500,38,0.0354
504,38,0.0364
